created_at	average_wce	average_ca
2020-01-31	-0.09151492157970552	-0.009126964268774304
2020-02-01	-0.047217379803986756	-0.03456290738950211
2020-02-02	-0.03029417895356625	-0.07875939508676498
2020-02-03	-0.056006648306872533	-0.1175445413710349
2020-02-04	0.013420102972074341	-0.021556369221219857
2020-02-05	0.0035885095712132773	-0.1261239252540537
2020-02-06	-0.06524768909556672	-0.044245823024788355
2020-02-07	-0.08534239464592362	-0.19203526771219934
2020-02-08	-0.12494125283689081	-0.15699319306448975
2020-02-09	-0.060509410329857016	-0.04741774096218946
2020-02-10	-0.07622143651745628	-0.27121891445656904
2020-02-11	0.024449255545787384	-0.07558768114888406
2020-02-12	0.019198329915658355	0.05539368793051196
2020-02-13	0.16192058329508124	-0.056807529086634424
2020-02-14	-0.0077027686064443605	-0.20906014826474054
2020-02-15	-0.13415070651030844	-0.1509745850290071
2020-02-16	0.14380846643973097	0.07247567834795213
2020-02-17	0.12238780660245725	-0.020116840947478808
2020-02-18	-0.019431158896106086	-0.16906544781677293
2020-02-19	-0.03949093285813486	0.008940323373958173
2020-02-20	0.07576524476754731	-0.10706612982459894
2020-02-21	-0.0105956446338151	-0.21795122176187473
2020-02-22	0.09181163343758898	-0.11367246677557068
2020-02-23	-0.23280577419932677	-0.15212631682809505
2020-02-24	0.002619260827965736	-0.11565385152271675
2020-02-25	-0.03718438732706551	-0.18276875298149564
2020-02-26	-0.033048620133995905	-0.15197352849668583
2020-02-27	0.05334833127299255	-0.054200846214987435
2020-02-28	-0.07068396257508391	-0.11334512884771301
2020-02-29	-0.07547285893760794	-0.21977784845215442
2020-03-01	-0.049251610522352086	-0.06668784433224485
2020-03-02	-0.02952313768352425	-0.0986605066851683
2020-03-03	0.03808322365202783	-0.06833441443484395
2020-03-04	-0.09798894146118677	-0.09828251353690565
2020-03-05	-0.07188775791226311	-0.09180159281751803
2020-03-06	0.08655259899141324	0.04885910579288442
2020-03-07	0.03722926565437658	-0.06002378055690919
2020-03-08	-0.07628735035538632	-0.054020073252961855
2020-03-09	-0.03934250927149581	-0.0622503152463078
2020-03-10	-0.04845464041097866	-0.20624128057065155
2020-03-11	0.04678467552130843	-0.1454914457590378
2020-03-12	0.04728464631248426	-0.01995528891160214
2020-03-13	-0.03785612020132403	0.022582146263196035
2020-03-14	0.05228178390940159	0.038259305622858085
2020-03-15	0.08205923496548162	-0.01816719112638097
2020-03-16	0.035913664305609196	-0.04482925454074418
2020-03-17	-0.0400364830140425	-0.13450305950884411
2020-03-18	-0.08263468088504217	-0.09558330207706259
2020-03-19	-0.04729410909584322	-0.05305586596125984
2020-03-20	-0.06969623646385766	-0.0783842632418085
2020-03-21	-0.028090376426933274	-0.13946497372101274
2020-03-22	0.04630507351722758	-0.05902668071928438
2020-03-23	-0.058081054514049865	-0.060722881382649974
2020-03-24	0.053036163661036965	-0.10392821023849869
2020-03-25	-0.06429905450325323	-0.1043435602000417
2020-03-26	-0.008447921714983452	-0.07251061442317702
2020-03-27	0.01723364322889569	-0.019591477446175697
2020-03-28	-0.08610065636380387	-0.05501784443462789
2020-03-29	-0.05842442891716084	0.048810935840267966
2020-03-30	-0.011504226899431416	-0.20755889050294782
2020-03-31	-0.012205071778420177	-0.03067022776728194
2020-04-01	-0.05929507541237849	-0.1691195212155156
2020-04-02	-0.007305977147723826	-0.1447479701189605
2020-04-03	-0.013011709051902005	-0.03790708187617106
2020-04-04	0.11106716735430272	-0.16749898004920158
2020-04-05	0.1315279998892662	-0.16598799036938988
2020-04-06	0.059821320504040015	-0.1453345002918
2020-04-07	-0.0365049825262445	-0.054820527099821124
2020-04-08	-0.0062618335649082405	0.028040691142727697
2020-04-09	0.021785391873761068	-0.14344585786921613
2020-04-10	-0.08888915569224438	-0.23259831144009915
2020-04-11	-0.07113971496218542	-0.05031133462932874
2020-04-12	-0.11773851246488838	-0.12422368709008208
2020-04-13	-0.01031563594437804	-0.12805039208168129
2020-04-14	-0.06421448527550143	-0.07353885383335734
2020-04-15	0.024183233840074616	-0.08720098689178829
2020-04-16	0.00680948171267405	-0.10899668773168879
2020-04-17	-0.025787687372734704	-0.031057077058580095
2020-04-18	-0.04682986145467251	-0.047083544293173435
2020-04-19	-0.16641865466254213	-0.06998887776380082
2020-04-20	0.08971193123017518	-0.1015477153734246
2020-04-21	0.1054514262215781	-0.07123285911212378
2020-04-22	0.0053388389341300635	-0.2762094475262896
2020-04-23	0.09644793101814153	-0.11340011214153034
2020-04-24	-0.010120263222990334	-0.006839970391240126
2020-04-25	-0.05495750627211011	-0.1155814527678197
2020-04-26	0.07871879424349391	-0.07695166617431748
2020-04-27	0.06044436750495168	-0.08232860219074296
2020-04-28	0.01873130838338233	-0.1356842493311095
2020-04-29	0.0391550681150504	-0.19158917273400067
2020-04-30	0.07618881156542925	-0.06473745043405314
2020-05-01	-0.1180384441693914	-0.03420828411534405
2020-05-02	-0.056716871788252306	-0.19093574170824978
2020-05-03	-0.031184460989963636	-0.053619525415557645
2020-05-04	-0.013505402544842254	-0.0752669117036214
2020-05-05	0.11656030861421049	0.09729427785680492
2020-05-06	0.025627525810849396	-0.07010673189092716
2020-05-07	-0.004126292455064185	-0.0203947766269227
2020-05-08	0.0946333378932861	-0.07487765844219992
2020-05-09	-0.016716279289032996	-0.09754486960472121
2020-05-10	0.020157981473894124	-0.13080671064538688
2020-05-11	0.004433641228713011	-0.050010560307257854
2020-05-12	0.02114451194582744	-0.22324624874384372
2020-05-13	0.03272659584037225	-0.14501254291171733
2020-05-14	-0.02013439832711225	-0.023022913360343157
2020-05-15	0.03555806058166213	-0.17316271557580304
2020-05-16	-0.0511172996956887	0.002544133153068281
2020-05-17	0.05158463070677389	-0.1313935801706917
2020-05-18	0.07432758398763556	-0.09855946449878794
2020-05-19	0.042858987777016765	-0.11094102201143306
2020-05-20	0.09727060146984544	0.02011450000325641
2020-05-21	0.12022832798485131	-0.05720992522532072
2020-05-22	0.005141957028982644	-0.0033922048904852804
2020-05-23	0.16321987464330634	0.0797684804451427
2020-05-24	-0.02188757311279424	-0.13944576048650784
2020-05-25	0.09305089897546795	-0.2277814540203403
2020-05-26	0.08051098872754013	-0.2199532295517715
2020-05-27	0.08156241632689304	-0.10480263391421644
2020-05-28	-0.05691130708784894	-0.07133357490293829
2020-05-29	-0.09955978003439904	-0.08355582782192641
2020-05-30	-0.08013731168702914	-0.19309713587505556
2020-05-31	-0.049767462514558485	-0.15640859988215025
2020-06-01	-0.027734941136433558	-0.13152049789408155
2020-06-02	-0.14576858176397792	-0.19911643328253895
2020-06-03	0.0114420072763387	-0.15204986477578245
2020-06-04	0.021824804096886644	-0.1529345977566028
2020-06-05	0.018118435597996422	-0.12891773185019798
2020-06-06	-0.2634564984155153	-0.24065752394216852
2020-06-07	-0.0032466926922500665	-0.060488944165072785
2020-06-08	-0.006436770529482214	-0.024227460348708707
2020-06-09	0.029648360370208494	-0.10165503657607088
2020-06-10	0.051788302788048766	-0.025385462349252475
2020-06-11	-0.035719774914121184	-0.21887735719272516
2020-06-12	-0.1330103792624295	-0.12490861218710209
2020-06-13	-0.013456725379228346	-0.10184894234779258
2020-06-14	-0.08742566816885826	-0.20388417737376888
2020-06-15	0.09558666874420184	-0.09369757287141318
2020-06-16	-0.07712636323549163	-0.27596991181098735
2020-06-17	-0.04902440223468211	-0.14486143266308701
2020-06-18	-0.021567786249772	-0.185461087706252
2020-06-19	-0.09997972645528135	-0.18403101313920345
2020-06-20	0.041800092088597716	-0.11359248139144466
2020-06-21	0.029237846516172665	-0.12141290262480449
2020-06-22	0.018514324839731894	-0.08864724275659454
2020-06-23	0.013761798971270802	-0.16040120736475172
2020-06-24	0.03642936206165233	-0.03811517991565651
2020-06-25	0.03667786549793661	-0.18270354516149362
2020-06-26	-0.00875073089125668	-0.10013662748561437
2020-06-27	0.0026129132669650943	-0.13363688677768842
2020-06-28	0.10346947061230373	-0.1806392570276828
2020-06-29	-0.0882254031600358	-0.23372918389326763
2020-06-30	-0.12957710784346202	-0.12730702464730714
2020-07-01	-0.08630541603225907	-0.1336877232283271
2020-07-02	-0.033938080160357105	-0.11317504557027351
2020-07-03	0.02006620336161704	-0.13123656430578287
2020-07-04	-0.017056882584951128	-0.16139609266558821
2020-07-05	-0.06375500469194137	-0.2736908509235721
2020-07-06	0.055332819403307414	-0.14715978079593361
2020-07-07	-0.07585633815435229	-0.18380781992453954
2020-07-08	-0.07870831437764224	-0.13940309339289458
2020-07-09	0.08749061711211405	-0.03796487718364043
2020-07-10	-0.030195498546881777	-0.1580317710761975
2020-07-11	-0.04153039060313692	-0.13409809171153453
2020-07-12	-0.09207181877235912	-0.14486971965254936
2020-07-13	-0.02338797056519267	-0.15095662520266234
2020-07-14	-0.06816027300500564	-0.23738884441907937
2020-07-15	0.011039031038883195	-0.03565367761200485
2020-07-16	-0.08844152530756921	-0.20525788190931607
2020-07-17	0.02481933706688707	-0.27078666657266676
2020-07-18	-0.047509424182375186	-0.16388211008241196
2020-07-19	-0.13273760406996096	-0.20721195914504906
2020-07-20	-0.018537078758603713	-0.11239582159936086
2020-07-21	-0.012550809512900381	-0.08504962363867705
2020-07-22	0.08988060843932281	-0.004198270651658632
2020-07-23	0.09902378992858613	-0.07102395079134927
2020-07-24	0.047831622086689375	-0.1231548119061555
2020-07-25	-0.07451756234395326	-0.16810610141383642
2020-07-26	0.014670847912362036	0.021849191636591412
2020-07-27	-0.018847699478967642	-0.13260121759453183
2020-07-28	0.004262354007684415	-0.26369932229937576
2020-07-29	-0.05786633052334914	-0.03800113439899203
2020-07-30	0.03256327088320946	-0.14851535917364667
2020-07-31	0.0697040796571881	-0.2035348836162293
2020-08-01	0.0539879988661887	-0.13483314867144824
2020-08-02	-0.18082228614918258	-0.01531191266836669
2020-08-03	-0.025624178003235597	-0.2111692663819299
2020-08-04	0.030731371233134297	-0.04868412744604291
2020-08-05	0.000652814150420132	-0.0002138507512783018
2020-08-06	-0.03935085043286428	-0.14691166855864732
2020-08-07	-0.039926894824608476	-0.0065878930533278205
2020-08-08	0.03188989889416259	-0.07199967054125786
2020-08-09	0.011950774806694065	-0.2096063545730729
2020-08-10	0.09065703114335025	-0.07186494787770098
2020-08-11	0.05548124516408081	0.025406703626614163
2020-08-12	-0.008640908889316087	-0.2309353161628863
2020-08-13	-0.000810728132306926	-0.14650722966364352
2020-08-14	0.023167918521729718	-0.030669273140587577
2020-08-15	0.02635311546490867	-0.024310201872062474
2020-08-16	-0.11626209659386927	-0.09946372988571739
2020-08-17	0.006624365310358349	-0.013485800024537217
2020-08-18	-0.03632625700833175	-0.183855414146373
2020-08-19	0.0021249542309508917	0.014313765515292669
2020-08-20	-0.009213261472544362	-0.14218957621225278
2020-08-21	0.07097140816761985	-0.015224576662726984
2020-08-22	0.09858587841269233	-0.16060826426414346
2020-08-23	0.06315917978052453	-0.23848624124350354
2020-08-24	0.013009134558706028	-0.15012413713699496
2020-08-25	-0.022233361994886076	-0.07073652177934328
2020-08-26	-0.13127592543770913	-0.2229098402621821
2020-08-27	0.024970644252694237	0.024736233637326216
2020-08-28	-0.019822018513515866	-0.07291271306544686
2020-08-29	0.03896814615822804	0.035420455843977836
2020-08-30	-0.08116414702883651	-0.22036042123706692
2020-08-31	-0.07202739449534942	-0.2423084338041163
2020-09-01	-0.04300299493813586	-0.077907245836332
2020-09-02	-0.06897710187234289	-0.13474116961912289
2020-09-03	0.08914907536685948	-0.09430790977720215
2020-09-04	0.023186655624195723	-0.11079021708039212
2020-09-05	-0.0885994430943078	-0.2535452477873663
2020-09-06	-0.04844440083441584	-0.20371558065836018
2020-09-07	0.0327752873652342	-0.10166703898169571
2020-09-08	-0.006867113128226938	-0.1008709786975242
2020-09-09	0.05500925428752454	-0.0703757608259558
2020-09-10	0.029384134290103635	-0.031643766017977665
2020-09-11	-0.015940299365050453	-0.20894130477519768
2020-09-12	-0.07027338483196281	-0.2026885229513422
2020-09-13	0.012329801764427701	-0.08412288855375251
2020-09-14	-0.03791970166670744	-0.049920768521530545
2020-09-15	-0.03679601524098407	-0.27360294271009833
2020-09-16	0.03176575257496176	-0.0972460448880875
2020-09-17	0.030543425685938274	-0.15659286182452295
2020-09-18	0.05512839376754608	-0.09078958765661417
2020-09-19	0.014712475689267066	-0.017507716510477642
2020-09-20	0.07618418117603859	-0.13796515135188933
2020-09-21	-0.0786880863474199	-0.16754842853844057
2020-09-22	0.017984603366046473	-0.06068554104726955
2020-09-23	0.04953399280811971	-0.02149723290793377
2020-09-24	0.046501010203779364	-0.11909279129545483
2020-09-25	0.05134998547299388	-0.21764412041163889
2020-09-26	0.05536662818023161	-0.02207943414777911
2020-09-27	0.011088548005501547	-0.1850840791149966
2020-09-28	0.11497971227137777	0.11481653288149889
2020-09-29	-0.0015161172579761864	-0.12988031559109353
2020-09-30	-0.006265600364794862	-0.08696620058220679
2020-10-01	0.08926210331447235	-0.08585233854583342
2020-10-02	0.1169690717748891	-0.12504382577091755
2020-10-03	-0.045698884239311406	-0.1909911491312675
2020-10-04	-0.2095405343494242	-0.2087635350298446
2020-10-05	-0.008096712049734145	0.0037077752470238683
2020-10-06	0.03410694202885782	-0.055539791628608184
2020-10-07	-0.08478408172784961	-0.08931277385914738
2020-10-08	-0.07854392343812988	-0.1853582253699278
2020-10-09	-0.01581772953692932	-0.03616344769667671
2020-10-10	0.19926762171962703	0.03561388310287956
2020-10-11	-0.01754364291431318	-0.12391614428227951
2020-10-12	0.22680791837350428	-0.05598578786064194
2020-10-13	0.32479801356269167	-0.11012184367432368
2020-10-14	0.029407160578272883	-0.10892058896832432
2020-10-15	0.03598396076660008	-0.10540743345906432
2020-10-16	-0.0049768942781598345	-0.1520623642081069
2020-10-17	0.02572277478911049	-0.16696438630248478
2020-10-18	-0.10537234477668901	-0.19737003708829093
2020-10-19	0.09357559711182337	-0.01620568269759409
2020-10-20	0.12075136382520693	-0.12401370419863272
2020-10-21	0.009311595237450974	-0.16997875597979645
2020-10-22	0.06519970359440416	-0.16139327801044512
2020-10-23	0.034763464654216765	-0.2084127708795232
2020-10-24	-0.048241667574516874	-0.1401182444999244
2020-10-25	-0.050370369867503234	-0.12528749288830954
2020-10-26	0.05743151157450615	-0.10631730596704354
2020-10-27	-0.010319692104805434	-0.12982176035110998
2020-10-28	0.10405626375767306	-0.1618191034488683
2020-10-29	0.02676774077389067	-0.06169463396494478
2020-10-30	0.06535080440286437	-0.025434006375370317
2020-10-31	0.07125464071523406	-0.29500157405492666
2020-11-01	0.10051222165789314	-0.1223653394861263
2020-11-02	0.10625461526382067	-0.033304283823366705
2020-11-03	-0.010762949198388414	-0.12031977949940759
2020-11-04	-0.05248675695623942	-0.13657064187070833
2020-11-05	-0.013669434924721514	-0.05929424045218031
2020-11-06	-0.010143275503886525	-0.14754523678743467
2020-11-07	0.1820072394707667	-0.09407450480635919
2020-11-08	0.07049964460322072	-0.2503715858538488
2020-11-09	0.06347132612728823	-0.08515414149602915
2020-11-10	0.08193993613070892	-0.0439624347069304
2020-11-11	-4.196565871357222e-05	0.0027803832441847223
2020-11-12	-0.02624230221675739	-0.09410092392627818
2020-11-13	-0.008197222339966217	-0.1566179706143358
2020-11-14	-0.05812740507013316	-0.05676132167423632
2020-11-15	-0.00878316069188242	-0.005167760241454051
2020-11-16	0.006452927639479536	-0.09072870405314912
2020-11-17	0.0524827277300545	-0.031285494013620636
2020-11-18	0.007526032612862556	-0.07200328596237068
2020-11-19	0.0015040591273173865	-0.057922459119718744
2020-11-20	0.1300174193973095	-0.17290963660166495
2020-11-21	0.14190563477747897	-0.15896058667053226
2020-11-22	0.08867312054724051	-0.09247456666436088
2020-11-23	0.08737832878526947	-0.11333059614309263
2020-11-24	0.022559856630293487	-0.15964327362822547
2020-11-25	-0.005408586865248229	-0.11460034789234014
2020-11-26	0.04453370076093229	-0.12554869397144552
2020-11-27	0.022625911140295298	-0.14917239987634787
2020-11-28	0.04788173043763416	-0.1625013992558105
2020-11-29	0.07213817085295353	-0.04669526715461131
2020-11-30	0.06638849378714136	-0.07740381674393239
2020-12-01	0.03283424782302185	-0.0011349972015192672
2020-12-02	0.007022696422652827	-0.1413181589206071
2020-12-03	0.016875179068606555	-0.02229209236195844
2020-12-04	0.06265631556644452	-0.05017901865969238
2020-12-05	0.01210726660776572	-0.1440571435205347
2020-12-06	-0.10092404560103108	-0.012949581679352002
2020-12-07	0.017894555558615764	-0.19396359842290772
2020-12-08	0.017595459028453476	-0.053011485122021966
2020-12-09	0.06843949145481484	-0.0021020884289814443
2020-12-10	-0.006590381116261356	-0.14797845371610188
2020-12-11	0.031330032085413344	-0.14909151205671198
2020-12-12	-0.0004921292496626431	-0.07301122849612345
2020-12-13	0.05402007320173794	-0.08674038387556862
2020-12-14	-0.02482221117404778	-0.28862751060325886
2020-12-15	0.052723522135334835	-0.09171647416094603
2020-12-16	0.0032551780100621226	-0.09122432595368352
2020-12-17	0.10567200532953286	-0.14562580558362043
2020-12-18	0.008733927210448706	-0.15795299031666354
2020-12-19	-0.036901342791351904	-0.11503299488327516
2020-12-20	0.0851965118334926	-0.22601268034135172
2020-12-21	0.1092721167853061	-0.04231971016386176
2020-12-22	-0.015538052270621697	-0.010463363543715486
2020-12-23	0.038740142424030864	-0.03668541111780435
2020-12-24	0.003331969822927709	-0.12680109336694836
2020-12-25	-0.02375717503199321	-0.25407778710629747
2020-12-26	-0.08137969698537642	-0.35572700536780977
2020-12-27	-0.05176708957249525	-0.14035332576286783
2020-12-28	-0.0034344796483549776	-0.15731185678850135
2020-12-29	0.049809627073012105	-0.10639239175599073
2020-12-30	-0.04417228560298641	-0.12854146895583243
2020-12-31	0.010158201781844197	-0.02008783956387745
2021-01-01	0.0922373074452737	-0.11590478566609089
